dataset,approach,seed,fold,accuracy,macro_f1,kappa,compression_ratio,mean_token_len_ms
sleep_edf,downsample_64hz,789,2,0.7643594854140243,0.5501189899779972,0.5751502106266497,1.2655097941043878,19.82664477078366
sleep_edf,downsample_64hz,789,3,0.7984719101123595,0.5571859651215431,0.6013675599106172,1.2655097941043878,19.82664477078366
sleep_edf,downsample_64hz,789,4,0.7701307010328123,0.5216080068045544,0.5571049863864654,1.2655097941043878,19.82664477078366
sleep_edf,downsample_64hz,2024,0,0.6669698072026191,0.4526440172989636,0.42574234777385156,1.2655097941043878,19.82664477078366
sleep_edf,downsample_64hz,2024,1,0.7899042483963931,0.5549023342278436,0.6007272529949865,1.2655097941043878,19.82664477078366
sleep_edf,downsample_64hz,2024,2,0.7367354458364038,0.5282681625598254,0.546770535438341,1.2655097941043878,19.82664477078366
sleep_edf,downsample_64hz,2024,3,0.8388739946380697,0.5826707163765639,0.6673244689420097,1.2655097941043878,19.82664477078366
sleep_edf,downsample_64hz,2024,4,0.7610307749351131,0.5344610845254445,0.5680716081871173,1.2655097941043878,19.82664477078366
sleep_edf,envelope_8_30hz,42,0,0.8311473906264331,0.6037780507858693,0.6775179566032695,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,42,1,0.764431859700402,0.5480868019631089,0.5867732149456628,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,42,2,0.7949690187736983,0.5294596449257841,0.5820988422430612,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,42,3,0.8207056638811513,0.5851592324655407,0.6606041333149162,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,42,4,0.7382766968528647,0.5330983582935405,0.5405607766428644,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,123,0,0.7398144779919971,0.5102718687801159,0.5361047567510465,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,123,1,0.7723515439429929,0.5442887324839457,0.5932182906609272,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,123,2,0.7978316326530612,0.577529150456878,0.6344921591396087,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,123,3,0.8290216797230825,0.6015368884231764,0.6732844294168712,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,123,4,0.8072354211663066,0.5584010315876559,0.6033384101955339,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,456,0,0.8048735632183908,0.5378044256780041,0.6032812095548359,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,456,1,0.8284018346973648,0.5817721776307371,0.6541620963956035,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,456,2,0.7576785377802902,0.5590423778028286,0.5831970910649017,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,456,3,0.814143245693563,0.5842527442180641,0.6442629101224339,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,456,4,0.7411635765823363,0.5319400698198995,0.5565358430606647,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,789,0,0.7251542783457677,0.5010799385792912,0.5212395259608541,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,789,1,0.7877846790890269,0.5776134068150004,0.6181111077642325,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,789,2,0.7996013770610618,0.5851117452253964,0.6366922650523237,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,789,3,0.8311011235955056,0.592832590584785,0.6610877459027471,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,789,4,0.800475276482954,0.554817724007094,0.6076590498730857,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,2024,0,0.7032557293561295,0.4830846817814106,0.47359652127194707,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,2024,1,0.8297852561122989,0.5864418719435178,0.6635822442195689,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,2024,2,0.7507369196757553,0.5420718873976614,0.571359908753934,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,2024,3,0.8534405719392315,0.6097788342243742,0.7026468089428135,1.2890357057572002,20.083395267196973
sleep_edf,envelope_8_30hz,2024,4,0.807100482017056,0.5919953006184839,0.6459252728789661,1.2890357057572002,20.083395267196973
sleep_edf,spectral_500ms,42,0,0.8621480326515638,0.6537134456879572,0.7353683426414814,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,42,1,0.7648885641213007,0.5739512419766646,0.5977141263507161,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,42,2,0.8281697956163877,0.5797727223818395,0.6390317549867582,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,42,3,0.8272980501392758,0.621212313891402,0.6776878660186034,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,42,4,0.814130727158612,0.6162840330369044,0.6558020145975205,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,123,0,0.7745543834121499,0.5659773407072918,0.5909023899472065,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,123,1,0.7693111638954869,0.5877786889597381,0.6082690762399645,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,123,2,0.8620626822157434,0.6542465026429858,0.7387666976423084,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,123,3,0.842412096921115,0.6358536999121451,0.7012523154906324,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,123,4,0.8502519798416127,0.6038784552427258,0.6786093171790191,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,456,0,0.8608735632183908,0.6146771308969676,0.7033098227932599,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,456,1,0.7860419102437269,0.5384028326060641,0.5851526720789618,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,456,2,0.7992274354625966,0.6173251624572621,0.6533885682025895,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,456,3,0.85766092475068,0.6556890031677856,0.7228938522203063,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,456,4,0.802265047036259,0.6010308042042419,0.6504688031936666,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,789,0,0.7594178870774615,0.5376323775016594,0.5700388706549109,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,789,1,0.844626388104649,0.6626130325111385,0.7150606131371327,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,789,2,0.822793984417467,0.637502014768919,0.6811441419987263,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,789,3,0.8270561797752809,0.5736034790719856,0.6481471642875676,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,789,4,0.8244218992779453,0.6126150538676114,0.6584271658046437,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,2024,0,0.7491815205529283,0.5314849074679554,0.5429736414399815,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,2024,1,0.8580459235846426,0.6252065677230636,0.7102964593937074,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,2024,2,0.8243367722918202,0.6266154359622214,0.6871219146530931,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,2024,3,0.8149240393208221,0.6001221772265518,0.6440607420984623,1.793348243641225,899.2365302165329
sleep_edf,spectral_500ms,2024,4,0.8244345569150908,0.6409560877966446,0.6839902522400765,1.793348243641225,899.2365302165329
sleep_edf,delta_quant,42,0,0.8267449325873613,0.5616935717407496,0.6660550163883945,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,42,1,0.7531055900621118,0.5023773089443768,0.5636298035428682,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,42,2,0.8016276703967447,0.542324642093608,0.6022748298324919,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,42,3,0.8034354688950789,0.5430763018258451,0.6141156480344441,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,42,4,0.7772796556980185,0.5237961423041412,0.5883833880024858,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,123,0,0.76473263004729,0.488478957545403,0.5449119066528623,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,123,1,0.7804275534441806,0.5533037321271415,0.6153056879960852,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,123,2,0.7889941690962099,0.5374073807806897,0.6114177596114901,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,123,3,0.8195481872836582,0.5607339866965055,0.6542661123330082,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,123,4,0.8138048956083513,0.5335838185990289,0.6152172523555817,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,456,0,0.7861149425287356,0.47866051118098907,0.5425931362126638,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,456,1,0.8263333033546182,0.5602871638918574,0.6537717759995707,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,456,2,0.7667231957791596,0.5536221675993123,0.6034771685337429,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,456,3,0.8191296464188577,0.5471673404364953,0.6477500962550834,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,456,4,0.7746826194172984,0.5244363257536224,0.5954836961460526,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,789,0,0.7531546467716681,0.4669727278720874,0.525829554974566,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,789,1,0.8067946546207416,0.5638545605926376,0.6423850882339359,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,789,2,0.7976988584888567,0.5518760656150805,0.630810651325586,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,789,3,0.8311011235955056,0.5545918789688518,0.6597309077848968,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,789,4,0.7756146604515126,0.5256441518898025,0.5792220910949778,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,2024,0,0.7492724627137141,0.4843352580681752,0.528518344511852,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,2024,1,0.8289485916147625,0.5507201880304817,0.6521527321149436,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,2024,2,0.7524871039056743,0.4843715014825656,0.5478442952584035,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,2024,3,0.843521000893655,0.5734948843558696,0.6859164278582269,1.1223366632550855,11.209161727106537
sleep_edf,delta_quant,2024,4,0.7988505747126436,0.5801104720274302,0.6432406429488191,1.1223366632550855,11.209161727106537
sleep_edf,multiband_alpha_beta,42,0,0.7566724754654682,0.5116002615579627,0.5654243504864634,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,42,1,0.7262513701132627,0.4693725112187758,0.5277331151933498,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,42,2,0.7784148709886248,0.5039670459149092,0.5570662655704565,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,42,3,0.7424326833797585,0.4755700173618901,0.531517930122017,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,42,4,0.658925849547207,0.4481641663142984,0.4367117272373767,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,123,0,0.6397781011276827,0.41659148699955234,0.4046136447136546,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,123,1,0.7604750593824228,0.495030782050993,0.5802563206376447,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,123,2,0.692966472303207,0.45705082019158966,0.4717984875427371,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,123,3,0.782565130260521,0.5224885235145511,0.5951558399409609,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,123,4,0.779337652987761,0.5203343318232574,0.5669331552490168,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,456,0,0.7480459770114942,0.45664328077642224,0.4934633095403175,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,456,1,0.7918877596906196,0.5160282211807445,0.5981395699568862,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,456,2,0.7188618805351422,0.48291960868644834,0.5306300638398549,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,456,3,0.7231187669990934,0.48656601672950367,0.5122308629288828,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,456,4,0.6754954790391816,0.44474495388469554,0.4637372144797939,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,789,0,0.6498111817260753,0.3999944760562373,0.4039160674921649,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,789,1,0.7402597402597403,0.4908479731043016,0.5424889916362691,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,789,2,0.7207827504982787,0.48538058639678966,0.5240430806769341,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,789,3,0.7914606741573034,0.5188375822639248,0.6004384680813962,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,789,4,0.745452883648661,0.48727866098096834,0.5262008462699208,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,2024,0,0.6953437613677701,0.4405918455219694,0.4573871022001581,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,2024,1,0.7741005856651483,0.509933250623234,0.565448057551316,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,2024,2,0.6770449521002211,0.4400223574100566,0.4642586218674123,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,2024,3,0.7828418230563002,0.5192969864457181,0.586508778551065,1.5117061679255446,14.793415830049883
sleep_edf,multiband_alpha_beta,2024,4,0.743047830923248,0.49917955966584077,0.554973960599298,1.5117061679255446,14.793415830049883
mental_arithmetic,raw,42,0,0.5190476190476191,0.5187748156551333,0.03809523809523807,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,42,1,0.5285714285714286,0.5285607383387378,0.05714285714285716,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,42,2,0.5238095238095238,0.5234204793028323,0.04761904761904767,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,42,3,0.5523809523809524,0.5482837528604119,0.10476190476190472,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,42,4,0.5583333333333333,0.5545906576090762,0.1166666666666667,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,123,0,0.5333333333333333,0.5290617848970252,0.06666666666666665,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,123,1,0.4857142857142857,0.4718703427719821,-0.02857142857142847,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,123,2,0.5333333333333333,0.5322727272727272,0.06666666666666665,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,123,3,0.48095238095238096,0.4782905982905983,-0.03809523809523818,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,123,4,0.525,0.5209748581833462,0.050000000000000044,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,456,0,0.680952380952381,0.6807714123652865,0.36190476190476195,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,456,1,0.5714285714285714,0.5704545454545455,0.1428571428571429,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,456,2,0.5095238095238095,0.5076369761671713,0.01904761904761909,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,456,3,0.38571428571428573,0.38402419336501514,-0.22857142857142865,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,456,4,0.5,0.49776785714285715,0.0,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,789,0,0.5142857142857142,0.5141094274566735,0.02857142857142858,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,789,1,0.5190476190476191,0.5190367128506316,0.03809523809523807,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,789,2,0.5904761904761905,0.5750588235294118,0.18095238095238098,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,789,3,0.49047619047619045,0.4895386083282219,-0.01904761904761898,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,789,4,0.575,0.5725958516656191,0.15000000000000002,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,2024,0,0.48095238095238096,0.47999727390445035,-0.03809523809523818,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,2024,1,0.5428571428571428,0.5413595413595413,0.08571428571428574,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,2024,2,0.5095238095238095,0.5095126873625252,0.01904761904761909,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,2024,3,0.6,0.5982142857142857,0.19999999999999996,1.7336534240169552,3.447958094502792
mental_arithmetic,raw,2024,4,0.5375,0.5371062188319925,0.07499999999999996,1.7336534240169552,3.447958094502792
mental_arithmetic,downsample_64hz,42,0,0.5380952380952381,0.5378332387975042,0.07619047619047614,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,42,1,0.5285714285714286,0.5283040272263189,0.05714285714285716,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,42,2,0.4714285714285714,0.47045593948067876,-0.05714285714285716,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,42,3,0.5761904761904761,0.5761039667959447,0.1523809523809524,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,42,4,0.525,0.5248680188941373,0.050000000000000044,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,123,0,0.5571428571428572,0.5571328148030568,0.11428571428571432,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,123,1,0.5047619047619047,0.5010964912280702,0.00952380952380949,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,123,2,0.5333333333333333,0.5322727272727272,0.06666666666666665,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,123,3,0.5142857142857142,0.5141094274566735,0.02857142857142858,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,123,4,0.5416666666666666,0.5408695652173914,0.08333333333333337,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,456,0,0.5142857142857142,0.5142857142857142,0.02857142857142858,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,456,1,0.45714285714285713,0.45669934640522875,-0.08571428571428563,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,456,2,0.5142857142857142,0.5135797983468071,0.02857142857142858,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,456,3,0.5047619047619047,0.5002288329519451,0.00952380952380949,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,456,4,0.525,0.5248680188941373,0.050000000000000044,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,789,0,0.5095238095238095,0.5092456040839478,0.01904761904761909,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,789,1,0.5619047619047619,0.5599489795918368,0.12380952380952381,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,789,2,0.49523809523809526,0.49061784897025174,-0.00952380952380949,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,789,3,0.49047619047619045,0.48786324786324786,-0.01904761904761898,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,789,4,0.4875,0.4872774641771602,-0.02499999999999991,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,2024,0,0.5095238095238095,0.5035688875628285,0.01904761904761909,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,2024,1,0.5333333333333333,0.5332910014513788,0.06666666666666665,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,2024,2,0.5523809523809524,0.5522184919698756,0.10476190476190472,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,2024,3,0.4714285714285714,0.4714165854101,-0.05714285714285716,1.2428785954364152,19.46758541904898
mental_arithmetic,downsample_64hz,2024,4,0.48333333333333334,0.4831897749374826,-0.03333333333333344,1.2428785954364152,19.46758541904898
mental_arithmetic,envelope_8_30hz,42,0,0.5904761904761905,0.5904390420899854,0.18095238095238098,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,42,1,0.5952380952380952,0.5941244684963278,0.19047619047619047,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,42,2,0.5904761904761905,0.5904390420899854,0.18095238095238098,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,42,3,0.49523809523809526,0.49482570806100223,-0.00952380952380949,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,42,4,0.5583333333333333,0.5563616071428572,0.1166666666666667,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,123,0,0.5476190476190477,0.5473624503686898,0.09523809523809523,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,123,1,0.5857142857142857,0.5856297203510921,0.17142857142857137,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,123,2,0.580952380952381,0.5790816326530612,0.16190476190476188,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,123,3,0.5619047619047619,0.5570432868672046,0.12380952380952381,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,123,4,0.525,0.5233781618005714,0.050000000000000044,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,456,0,0.5619047619047619,0.5619047619047619,0.12380952380952381,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,456,1,0.5333333333333333,0.5332910014513788,0.06666666666666665,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,456,2,0.5190476190476191,0.5096974040084143,0.03809523809523807,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,456,3,0.6047619047619047,0.6027350427350426,0.20952380952380956,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,456,4,0.5541666666666667,0.5539730785931394,0.10833333333333328,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,789,0,0.5761904761904761,0.574017094017094,0.1523809523809524,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,789,1,0.5095238095238095,0.5012796569136059,0.01904761904761909,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,789,2,0.5238095238095238,0.5227272727272727,0.04761904761904767,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,789,3,0.6095238095238096,0.6066337719298245,0.21904761904761905,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,789,4,0.5458333333333333,0.5440522875816993,0.09166666666666667,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,2024,0,0.5428571428571428,0.5386727688787185,0.08571428571428574,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,2024,1,0.5285714285714286,0.5246804910949039,0.05714285714285716,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,2024,2,0.5476190476190477,0.5473624503686898,0.09523809523809523,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,2024,3,0.5476190476190477,0.543049543049543,0.09523809523809523,1.2563690134025287,19.2998827959758
mental_arithmetic,envelope_8_30hz,2024,4,0.5958333333333333,0.5952641735774267,0.19166666666666665,1.2563690134025287,19.2998827959758
mental_arithmetic,spectral_500ms,42,0,0.5095238095238095,0.5092456040839478,0.01904761904761909,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,42,1,0.5333333333333333,0.5329520697167756,0.06666666666666665,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,42,2,0.5047619047619047,0.5036363636363637,0.00952380952380949,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,42,3,0.4714285714285714,0.4708406165580804,-0.05714285714285716,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,42,4,0.6041666666666666,0.5998244844229925,0.20833333333333337,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,123,0,0.3904761904761905,0.38240970499035015,-0.21904761904761916,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,123,1,0.5047619047619047,0.5025510204081632,0.00952380952380949,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,123,2,0.5047619047619047,0.5018702673113766,0.00952380952380949,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,123,3,0.5619047619047619,0.5570432868672046,0.12380952380952381,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,123,4,0.49166666666666664,0.49039264828738516,-0.016666666666666607,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,456,0,0.47619047619047616,0.47576252723311546,-0.04761904761904767,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,456,1,0.5571428571428572,0.5542215425349798,0.11428571428571432,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,456,2,0.44761904761904764,0.4053315105946685,-0.10476190476190483,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,456,3,0.49523809523809526,0.49482570806100223,-0.00952380952380949,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,456,4,0.5,0.4994438264738599,0.0,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,789,0,0.5666666666666667,0.5658692837183943,0.1333333333333333,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,789,1,0.4857142857142857,0.48552762907177205,-0.02857142857142847,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,789,2,0.5666666666666667,0.5665782132407975,0.1333333333333333,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,789,3,0.46190476190476193,0.4499177078745451,-0.07619047619047614,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,789,4,0.49583333333333335,0.49561441597915756,-0.008333333333333304,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,2024,0,0.5238095238095238,0.5227272727272727,0.04761904761904767,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,2024,1,0.45714285714285713,0.45714285714285713,-0.08571428571428563,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,2024,2,0.6142857142857143,0.6117413434982082,0.22857142857142854,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,2024,3,0.5190476190476191,0.5036390442535864,0.03809523809523807,1.553844629440238,735.4594666702715
mental_arithmetic,spectral_500ms,2024,4,0.5041666666666667,0.5016663467746156,0.008333333333333304,1.553844629440238,735.4594666702715
mental_arithmetic,delta_quant,42,0,0.580952380952381,0.5808002903547772,0.16190476190476188,1.2760762537862835,2.5631884224303856
mental_arithmetic,delta_quant,42,1,0.6428571428571429,0.6426545660805445,0.2857142857142857,1.2760762537862835,2.5631884224303856
mental_arithmetic,delta_quant,42,2,0.6952380952380952,0.6951274838943835,0.3904761904761904,1.2760762537862835,2.5631884224303856
mental_arithmetic,delta_quant,42,3,0.6190476190476191,0.6190130624092889,0.23809523809523814,1.2760762537862835,2.5631884224303856
mental_arithmetic,delta_quant,42,4,0.5708333333333333,0.5296714168838829,0.14166666666666672,1.2760762537862835,2.5631884224303856
mental_arithmetic,delta_quant,123,0,0.5904761904761905,0.5891345891345892,0.18095238095238098,1.2760762537862835,2.5631884224303856
mental_arithmetic,delta_quant,123,1,0.5190476190476191,0.5189494454650609,0.03809523809523807,1.2760762537862835,2.5631884224303856
mental_arithmetic,delta_quant,123,2,0.5714285714285714,0.5143385753931544,0.1428571428571429,1.2760762537862835,2.5631884224303856
mental_arithmetic,delta_quant,123,3,0.6619047619047619,0.6584896584896585,0.32380952380952377,1.2760762537862835,2.5631884224303856
mental_arithmetic,delta_quant,123,4,0.6125,0.610056080644316,0.22499999999999998,1.2760762537862835,2.5631884224303856
mental_arithmetic,delta_quant,456,0,0.6714285714285714,0.6650408007582237,0.34285714285714286,1.2760762537862835,2.5631884224303856
